generation,rank_1,rank_2,swapAccepted
6347000,3,4,1
6348000,3,4,1
6349000,1,2,0
6350000,1,2,1
6351000,2,4,0
6352000,2,3,0
6353000,1,4,1
6354000,3,4,0
6355000,2,4,0
6356000,2,3,0
6357000,1,3,1
6358000,2,3,0
6359000,2,3,1
6360000,2,4,1
6361000,1,3,1
6362000,1,4,1
6363000,1,4,1
6364000,1,2,1
6365000,1,3,0
6366000,1,4,0
6367000,2,4,1
6368000,1,3,0
6369000,1,2,1
6370000,1,3,0
6371000,2,4,1
6372000,3,4,1
6373000,1,3,0
6374000,1,4,1
6375000,1,4,1
6376000,1,2,1
6377000,2,3,1
6378000,3,4,1
6379000,2,3,1
6380000,1,4,1
6381000,2,4,1
6382000,1,2,1
6383000,1,4,1
6384000,2,3,1
6385000,3,4,1
6386000,1,2,1
6387000,1,3,1
6388000,2,3,1
6389000,3,4,1
6390000,3,4,1
6391000,2,3,1
6392000,1,3,0
6393000,2,4,1
6394000,2,3,1
6395000,1,2,1
6396000,3,4,0
6397000,1,4,1
6398000,2,4,1
6399000,2,4,1
6400000,1,3,1
6401000,3,4,0
6402000,3,4,1
6403000,2,4,1
6404000,1,4,1
6405000,2,4,1
6406000,2,4,1
6407000,1,4,1
6408000,1,4,1
6409000,3,4,1
6410000,1,4,0
6411000,1,3,1
6412000,1,4,1
6413000,1,3,0
6414000,2,3,1
6415000,1,4,1
6416000,1,4,0
6417000,3,4,1
6418000,1,3,0
6419000,1,3,0
6420000,3,4,1
6421000,2,4,1
6422000,1,3,1
6423000,3,4,1
6424000,1,2,1
6425000,2,4,1
6426000,1,4,1
6427000,2,4,1
6428000,3,4,1
6429000,1,2,0
6430000,1,2,0
6431000,1,4,1
6432000,2,4,1
6433000,1,3,1
6434000,1,2,1
6435000,3,4,0
6436000,1,3,1
6437000,1,2,1
6438000,1,3,1
6439000,1,4,1
6440000,2,4,1
6441000,1,3,1
6442000,1,4,1
6443000,3,4,1
6444000,2,4,1
6445000,2,4,1
6446000,2,3,1
6447000,1,3,1
6448000,3,4,1
6449000,2,3,0
6450000,2,3,1
6451000,3,4,1
6452000,1,3,1
6453000,1,2,1
6454000,1,3,1
6455000,1,2,1
6456000,2,3,1
6457000,1,3,1
6458000,1,2,1
6459000,1,2,1
6460000,3,4,1
6461000,1,2,0
6462000,3,4,1
6463000,2,3,1
6464000,3,4,1
6465000,2,3,1
6466000,1,3,1
6467000,1,4,1
6468000,1,3,1
6469000,3,4,1
6470000,1,3,1
6471000,1,2,0
6472000,2,4,1
6473000,2,4,1
6474000,1,3,1
6475000,1,4,0
6476000,2,3,1
6477000,3,4,0
6478000,1,3,1
6479000,1,4,1
6480000,2,4,1
6481000,3,4,1
6482000,2,4,0
6483000,1,4,1
6484000,2,3,1
6485000,2,3,1
6486000,3,4,1
6487000,1,4,0
6488000,1,3,0
6489000,1,3,1
6490000,3,4,1
6491000,1,2,1
6492000,1,2,1
6493000,3,4,1
6494000,2,4,1
6495000,2,3,1
6496000,2,4,1
6497000,2,3,1
6498000,1,2,1
6499000,2,4,1
6500000,3,4,1
6501000,3,4,1
6502000,1,3,1
6503000,3,4,1
6504000,3,4,1
6505000,1,3,1
6506000,1,2,1
6507000,1,4,1
6508000,2,4,1
6509000,1,4,0
6510000,2,3,1
6511000,1,2,1
6512000,1,3,1
6513000,1,4,1
6514000,1,2,1
6515000,1,4,1
6516000,2,3,1
6517000,2,4,1
6518000,1,2,1
6519000,3,4,1
6520000,1,3,1
6521000,3,4,1
6522000,3,4,1
6523000,2,4,1
6524000,1,4,1
6525000,1,4,0
6526000,1,4,0
6527000,1,4,0
6528000,1,2,0
6529000,1,4,0
6530000,1,2,1
6531000,2,4,1
6532000,2,4,1
6533000,2,3,1
6534000,2,4,0
6535000,1,3,1
6536000,3,4,1
6537000,2,4,0
6538000,3,4,0
6539000,3,4,0
6540000,1,3,1
6541000,1,2,0
6542000,3,4,1
6543000,3,4,1
6544000,2,4,1
6545000,1,3,0
6546000,1,2,0
6547000,1,2,0
6548000,1,3,0
6549000,1,3,0
6550000,2,4,1
6551000,1,4,0
6552000,2,3,1
6553000,3,4,0
6554000,2,4,1
6555000,1,3,0
6556000,1,4,0
6557000,2,4,1
6558000,1,2,0
6559000,1,3,0
6560000,1,2,0
6561000,3,4,1
6562000,1,3,0
6563000,1,4,1
6564000,1,3,1
6565000,1,2,0
6566000,2,4,1
6567000,1,2,1
6568000,3,4,1
6569000,2,3,1
6570000,3,4,1
6571000,2,4,1
6572000,3,4,1
6573000,2,4,0
6574000,3,4,1
6575000,3,4,1
6576000,1,4,1
6577000,2,4,0
6578000,1,2,1
6579000,1,3,1
6580000,1,3,1
6581000,1,4,0
6582000,3,4,1
6583000,2,4,1
6584000,1,4,0
6585000,1,4,0
6586000,1,3,0
6587000,2,4,1
6588000,1,2,0
6589000,1,2,1
6590000,1,4,0
6591000,1,2,1
6592000,2,4,1
6593000,3,4,0
6594000,1,2,1
6595000,2,4,1
6596000,1,4,1
6597000,1,2,1
6598000,2,4,1
6599000,1,2,1
6600000,2,3,0
6601000,2,4,1
6602000,2,3,1
6603000,1,2,0
6604000,2,3,1
6605000,1,2,1
6606000,2,3,0
6607000,1,4,0
6608000,2,3,1
6609000,2,3,1
6610000,3,4,1
6611000,1,3,0
6612000,2,4,1
6613000,2,3,1
6614000,2,3,1
6615000,3,4,1
6616000,1,3,0
6617000,1,4,0
6618000,1,4,0
6619000,2,3,1
6620000,1,2,0
6621000,2,4,1
6622000,2,3,0
6623000,2,4,0
6624000,2,3,0
6625000,1,3,0
6626000,1,2,1
6627000,3,4,1
6628000,1,3,1
6629000,3,4,1
6630000,3,4,1
6631000,1,3,1
6632000,3,4,1
6633000,2,4,0
6634000,1,3,1
6635000,1,4,0
6636000,1,2,1
6637000,2,3,1
6638000,3,4,1
6639000,3,4,1
6640000,3,4,1
6641000,2,3,1
6642000,2,4,1
6643000,1,3,0
6644000,1,4,1
6645000,2,3,1
6646000,3,4,1
6647000,1,3,1
6648000,1,2,1
6649000,1,2,1
6650000,2,3,1
6651000,1,4,1
6652000,1,3,1
6653000,1,4,1
6654000,1,2,1
6655000,3,4,1
6656000,2,4,1
6657000,1,2,1
6658000,2,3,1
6659000,2,4,0
6660000,1,3,0
6661000,2,3,1
6662000,2,4,1
6663000,2,4,1
6664000,2,4,1
6665000,2,3,1
6666000,2,3,1
6667000,1,2,0
6668000,1,3,1
6669000,3,4,1
6670000,1,3,0
6671000,2,4,1
6672000,3,4,0
6673000,3,4,1
6674000,2,4,1
6675000,2,4,1
6676000,1,2,1
6677000,3,4,1
6678000,1,4,1
6679000,3,4,1
6680000,1,2,1
6681000,2,3,1
6682000,2,4,1
6683000,1,4,1
6684000,1,4,1
6685000,1,3,1
6686000,2,3,1
6687000,3,4,1
6688000,1,4,0
6689000,3,4,1
6690000,1,2,1
6691000,1,2,1
6692000,1,2,1
6693000,3,4,1
6694000,2,3,1
6695000,2,3,1
6696000,2,3,1
6697000,1,2,1
6698000,2,3,1
6699000,1,3,1
6700000,2,4,1
6701000,2,3,1
6702000,1,3,1
6703000,2,3,1
6704000,2,4,1
6705000,1,2,0
6706000,1,3,1
6707000,2,3,1
6708000,1,4,0
6709000,1,2,1
6710000,1,3,0
6711000,1,3,0
6712000,1,2,1
6713000,1,2,0
6714000,2,4,1
6715000,2,4,1
6716000,2,4,0
6717000,2,3,1
6718000,2,4,1
6719000,1,3,0
6720000,1,3,0
6721000,2,4,1
6722000,1,2,0
6723000,3,4,1
6724000,3,4,1
6725000,1,3,0
6726000,1,3,0
6727000,1,4,0
6728000,3,4,1
6729000,1,2,1
6730000,2,3,0
6731000,1,2,1
6732000,1,4,0
6733000,1,2,0
6734000,2,3,1
6735000,3,4,1
6736000,1,2,0
6737000,1,3,0
6738000,2,4,0
6739000,1,2,1
6740000,1,4,1
6741000,1,4,1
6742000,3,4,1
6743000,2,4,0
6744000,1,3,1
6745000,1,4,1
6746000,2,3,0
6747000,2,4,0
6748000,3,4,0
6749000,1,2,1
6750000,2,4,0
6751000,2,3,1
6752000,2,4,1
6753000,3,4,1
6754000,1,2,1
6755000,1,2,1
6756000,1,2,1
6757000,2,4,1
6758000,1,3,1
6759000,1,4,1
6760000,1,4,0
6761000,1,4,1
6762000,2,3,1
6763000,1,2,1
6764000,2,4,1
6765000,1,3,1
6766000,1,3,0
6767000,2,3,1
6768000,3,4,1
6769000,3,4,1
6770000,1,2,1
6771000,2,3,1
6772000,1,3,1
6773000,1,3,1
6774000,3,4,1
6775000,3,4,1
6776000,2,3,1
6777000,1,4,1
6778000,2,4,1
6779000,2,4,1
6780000,1,2,1
6781000,1,4,0
6782000,1,3,0
6783000,2,3,1
6784000,1,2,1
6785000,1,3,1
6786000,2,3,1
6787000,3,4,1
6788000,1,2,1
6789000,1,3,0
6790000,3,4,1
6791000,2,4,1
6792000,1,2,1
6793000,1,4,0
6794000,1,2,0
6795000,1,2,1
6796000,1,2,0
6797000,2,4,1
6798000,1,4,1
6799000,2,3,0
6800000,1,3,1
6801000,2,4,1
6802000,2,4,0
6803000,2,3,0
6804000,1,4,0
6805000,1,4,1
6806000,1,2,1
6807000,2,3,1
6808000,2,3,0
6809000,1,4,0
6810000,1,2,1
6811000,1,3,1
6812000,3,4,1
6813000,1,3,1
6814000,3,4,1
6815000,2,4,0
6816000,1,2,1
6817000,1,4,1
6818000,1,4,1
6819000,2,4,1
6820000,2,4,1
6821000,2,3,1
6822000,3,4,1
6823000,3,4,1
6824000,1,2,1
6825000,3,4,1
6826000,1,3,1
6827000,1,2,1
6828000,3,4,1
6829000,1,2,1
6830000,1,2,1
6831000,1,3,1
6832000,3,4,1
6833000,1,2,1
6834000,2,3,1
6835000,2,3,1
6836000,1,4,1
6837000,1,4,1
6838000,2,3,1
6839000,1,4,1
6840000,3,4,1
6841000,3,4,1
6842000,2,3,1
6843000,1,4,1
6844000,1,2,1
6845000,1,4,1
6846000,1,2,1
6847000,1,3,0
6848000,3,4,1
6849000,1,4,0
6850000,3,4,1
6851000,1,3,1
6852000,2,3,1
6853000,1,2,1
6854000,1,3,0
6855000,2,4,1
6856000,2,3,1
6857000,3,4,1
6858000,2,4,1
6859000,2,4,0
6860000,3,4,1
6861000,2,4,1
6862000,2,3,1
6863000,1,4,1
6864000,2,4,1
6865000,3,4,1
6866000,1,2,1
6867000,2,4,0
6868000,3,4,1
6869000,2,4,1
6870000,2,4,1
6871000,1,4,1
6872000,1,4,1
6873000,2,4,1
6874000,3,4,1
6875000,2,3,1
6876000,2,4,1
6877000,1,4,1
6878000,1,3,1
6879000,1,4,1
6880000,1,2,1
6881000,2,3,1
6882000,3,4,1
6883000,2,4,1
6884000,2,3,1
6885000,3,4,1
6886000,1,3,1
6887000,1,2,1
6888000,2,4,1
6889000,2,3,1
6890000,2,4,0
6891000,2,3,1
6892000,2,4,1
6893000,1,3,1
6894000,1,2,1
6895000,1,4,1
6896000,1,4,1
6897000,2,4,1
6898000,1,4,1
6899000,1,2,1
6900000,1,4,0
6901000,1,3,1
6902000,1,4,1
6903000,2,4,1
6904000,2,3,1
6905000,1,2,1
6906000,3,4,1
6907000,1,4,1
6908000,3,4,1
6909000,1,4,1
6910000,1,2,1
6911000,1,4,0
6912000,2,4,1
6913000,2,3,1
6914000,3,4,1
6915000,2,3,1
6916000,3,4,1
6917000,2,4,1
6918000,2,4,1
6919000,1,2,1
6920000,1,3,1
6921000,1,2,0
6922000,1,3,1
6923000,1,2,1
6924000,3,4,1
6925000,1,2,1
6926000,3,4,1
6927000,3,4,1
6928000,3,4,1
6929000,2,4,0
6930000,1,2,1
6931000,2,4,1
6932000,2,3,1
6933000,1,3,1
6934000,3,4,1
6935000,1,2,1
6936000,1,2,1
6937000,2,3,1
6938000,1,2,1
6939000,1,2,1
6940000,1,4,1
6941000,1,4,1
6942000,1,2,1
6943000,1,2,1
6944000,2,3,1
6945000,1,2,1
6946000,3,4,1
6947000,2,3,1
6948000,2,3,1
6949000,1,3,1
6950000,3,4,1
6951000,1,2,1
6952000,2,4,1
6953000,1,2,1
6954000,1,2,1
6955000,1,4,1
6956000,1,3,1
6957000,2,3,1
6958000,2,4,1
6959000,3,4,1
6960000,2,3,1
6961000,2,3,1
6962000,1,3,1
6963000,2,4,1
6964000,1,3,0
6965000,1,3,0
6966000,1,3,1
6967000,1,4,0
6968000,2,4,1
6969000,2,3,1
6970000,1,4,0
6971000,2,4,1
6972000,3,4,1
6973000,2,3,1
6974000,2,4,1
6975000,2,4,1
6976000,3,4,0
6977000,2,4,1
6978000,1,3,0
6979000,1,4,0
6980000,1,2,1
6981000,1,3,1
6982000,3,4,1
6983000,2,4,1
6984000,2,3,1
6985000,1,3,1
6986000,1,2,1
6987000,1,3,1
6988000,2,3,1
6989000,3,4,1
6990000,2,4,0
6991000,1,4,1
6992000,1,2,1
6993000,1,3,1
6994000,1,3,1
6995000,3,4,1
6996000,1,4,1
6997000,1,3,1
6998000,1,4,1
6999000,1,4,1
7000000,2,4,1
7001000,1,4,0
7002000,2,4,1
7003000,2,3,1
7004000,1,4,1
7005000,1,2,1
7006000,3,4,1
7007000,1,2,1
7008000,1,4,1
7009000,1,4,1
7010000,2,3,1
7011000,2,3,1
7012000,2,4,0
7013000,1,4,1
7014000,2,4,1
7015000,1,3,1
7016000,1,2,1
7017000,2,3,1
7018000,1,3,1
7019000,1,2,1
7020000,1,3,1
7021000,1,4,1
7022000,1,3,1
7023000,1,3,0
7024000,1,3,0
7025000,1,4,0
7026000,2,3,1
7027000,1,4,0
7028000,1,4,0
7029000,1,3,0
7030000,2,4,1
7031000,1,3,1
7032000,1,3,1
7033000,3,4,1
7034000,3,4,1
7035000,1,4,0
7036000,3,4,1
7037000,2,4,1
7038000,2,4,1
7039000,1,3,0
7040000,3,4,1
7041000,1,3,0
7042000,1,4,0
7043000,2,3,1
7044000,3,4,1
7045000,1,4,0
7046000,2,4,1
7047000,1,3,0
7048000,1,2,1
7049000,1,3,0
7050000,2,4,0
7051000,1,2,1
7052000,2,4,1
7053000,2,3,1
7054000,1,4,0
7055000,2,3,1
7056000,3,4,1
7057000,2,4,0
7058000,3,4,1
7059000,1,4,0
7060000,1,2,1
7061000,2,4,1
7062000,3,4,1
7063000,1,2,1
7064000,2,4,1
7065000,2,3,1
7066000,3,4,1
7067000,1,4,1
7068000,3,4,1
7069000,2,3,1
7070000,2,4,1
7071000,1,3,1
7072000,3,4,1
7073000,1,4,1
7074000,2,4,0
7075000,2,3,1
7076000,2,3,1
7077000,1,2,1
7078000,1,3,0
7079000,3,4,1
7080000,3,4,1
7081000,3,4,1
7082000,1,2,1
7083000,2,3,1
7084000,1,4,0
7085000,1,4,0
7086000,1,3,0
7087000,3,4,1
7088000,2,3,1
7089000,1,4,0
7090000,1,4,0
7091000,2,3,1
7092000,1,3,0
7093000,1,4,0
7094000,2,4,1
7095000,3,4,1
7096000,1,4,0
7097000,2,4,1
7098000,1,3,1
7099000,1,3,1
7100000,1,3,0
7101000,2,3,1
7102000,1,4,0
7103000,2,3,1
7104000,3,4,1
7105000,2,3,1
7106000,2,4,1
7107000,2,4,0
7108000,2,3,1
7109000,1,3,1
7110000,1,4,0
7111000,3,4,0
7112000,1,4,1
7113000,2,4,1
7114000,3,4,1
7115000,1,4,1
7116000,1,2,1
7117000,1,3,1
7118000,1,2,1
7119000,1,4,1
7120000,1,4,1
7121000,1,3,1
7122000,3,4,1
7123000,3,4,1
7124000,3,4,1
7125000,1,3,0
7126000,3,4,1
7127000,3,4,1
7128000,2,3,1
7129000,1,2,1
7130000,2,3,1
7131000,1,2,1
7132000,2,4,1
7133000,1,3,0
7134000,1,2,1
7135000,1,2,1
7136000,1,3,1
7137000,3,4,1
7138000,1,2,1
7139000,1,4,1
7140000,1,4,0
7141000,2,4,1
7142000,1,4,1
7143000,2,4,1
7144000,1,4,0
7145000,3,4,1
7146000,1,2,1
7147000,1,4,1
7148000,2,4,0
7149000,1,3,0
7150000,3,4,1
7151000,1,2,1
7152000,1,2,1
7153000,2,4,1
7154000,1,3,1
7155000,1,3,1
7156000,1,3,1
7157000,3,4,1
7158000,2,3,1
7159000,1,3,1
7160000,2,4,1
7161000,1,4,0
7162000,3,4,1
7163000,3,4,1
7164000,3,4,1
7165000,1,3,0
7166000,2,4,1
7167000,1,3,1
7168000,2,4,1
7169000,3,4,0
7170000,2,4,1
7171000,2,4,1
7172000,2,3,1
7173000,1,4,0
7174000,1,3,1
7175000,2,4,1
7176000,1,3,1
7177000,1,4,1
7178000,2,3,1
7179000,1,3,1
7180000,3,4,1
7181000,3,4,1
7182000,3,4,1
7183000,2,3,1
7184000,3,4,1
7185000,1,3,1
7186000,1,2,1
7187000,1,4,1
7188000,1,2,0
7189000,3,4,1
7190000,3,4,1
7191000,1,3,0
7192000,1,2,0
7193000,1,2,0
7194000,2,3,1
7195000,2,3,1
7196000,1,3,0
7197000,1,2,1
7198000,2,3,0
7199000,1,4,0
7200000,2,3,1
7201000,2,3,1
7202000,1,3,1
7203000,1,3,1
7204000,1,2,1
7205000,2,4,0
7206000,2,4,1
7207000,1,4,1
7208000,1,3,1
7209000,2,4,1
7210000,2,4,0
7211000,2,4,0
7212000,1,4,1
7213000,1,2,1
7214000,2,4,1
7215000,2,3,1
7216000,3,4,1
7217000,2,4,1
7218000,1,2,1
7219000,2,3,1
7220000,1,3,1
7221000,2,3,1
7222000,2,4,1
7223000,2,4,1
7224000,1,2,1
7225000,2,3,1
7226000,1,4,1
7227000,2,4,1
7228000,1,4,1
7229000,1,3,1
7230000,3,4,1
7231000,1,2,1
7232000,3,4,1
7233000,2,3,0
7234000,3,4,1
7235000,1,4,1
7236000,1,3,1
7237000,1,4,1
7238000,2,4,1
7239000,2,3,1
7240000,2,3,1
7241000,3,4,1
7242000,1,3,1
7243000,1,3,1
7244000,1,4,1
7245000,1,2,1
7246000,2,4,0
7247000,1,3,1
7248000,2,4,1
7249000,2,4,1
7250000,1,2,1
7251000,1,2,1
7252000,2,3,1
7253000,1,3,1
7254000,1,4,0
7255000,1,3,1
7256000,1,2,1
7257000,2,3,1
7258000,2,3,1
7259000,1,2,1
7260000,1,2,1
7261000,1,4,1
7262000,1,2,1
7263000,2,4,1
7264000,1,2,1
7265000,1,3,1
7266000,3,4,1
7267000,1,3,1
7268000,2,4,1
7269000,3,4,1
7270000,1,3,0
7271000,1,2,1
7272000,1,3,0
7273000,1,2,1
7274000,1,4,0
7275000,2,4,1
7276000,1,3,1
7277000,1,3,0
7278000,2,3,1
7279000,3,4,1
7280000,1,4,1
7281000,1,2,1
7282000,3,4,1
7283000,1,4,1
7284000,2,4,1
7285000,3,4,1
7286000,1,2,1
7287000,1,3,1
7288000,1,3,1
7289000,2,4,1
7290000,3,4,1
7291000,3,4,1
7292000,2,3,1
7293000,2,4,1
7294000,1,4,0
7295000,2,4,0
7296000,1,2,1
7297000,3,4,1
7298000,1,4,1
7299000,1,4,1
7300000,3,4,1
7301000,1,4,1
7302000,2,3,1
7303000,1,2,1
7304000,1,4,1
7305000,1,3,1
7306000,1,2,0
7307000,3,4,1
7308000,2,3,1
7309000,3,4,1
7310000,1,2,1
7311000,1,3,0
7312000,2,4,0
7313000,1,2,1
7314000,1,3,0
7315000,1,2,0
7316000,1,2,0
7317000,1,4,0
7318000,1,2,1
7319000,2,3,1
7320000,3,4,1
7321000,3,4,1
7322000,3,4,1
7323000,1,2,0
7324000,2,3,1
7325000,2,4,1
7326000,1,3,1
7327000,1,4,1
7328000,3,4,1
7329000,1,2,1
7330000,1,4,1
7331000,2,4,0
7332000,3,4,1
7333000,1,2,1
7334000,2,3,1
7335000,3,4,1
7336000,1,2,1
7337000,2,4,1
7338000,2,3,1
7339000,2,3,1
7340000,1,4,1
7341000,1,2,1
7342000,2,3,1
7343000,2,4,1
7344000,1,2,1
7345000,2,3,1
7346000,3,4,1
7347000,1,2,1
7348000,1,4,1
7349000,1,4,1
7350000,3,4,1
7351000,2,3,1
7352000,1,2,1
7353000,1,3,0
7354000,1,3,1
7355000,1,2,1
7356000,1,4,1
7357000,2,4,1
7358000,2,4,1
7359000,1,3,1
7360000,2,3,1
7361000,1,2,1
7362000,2,4,1
7363000,3,4,1
7364000,3,4,1
7365000,1,2,1
7366000,1,2,1
7367000,1,3,1
7368000,1,4,1
7369000,2,3,1
7370000,3,4,1
7371000,1,4,1
7372000,1,4,1
7373000,2,4,1
7374000,1,3,1
7375000,3,4,1
7376000,3,4,1
7377000,2,4,1
7378000,3,4,1
7379000,1,3,1
7380000,2,3,1
7381000,2,4,1
7382000,1,3,1
7383000,1,2,1
7384000,1,3,1
7385000,1,2,1
7386000,1,3,1
7387000,3,4,1
7388000,3,4,1
7389000,2,4,1
7390000,2,4,1
7391000,3,4,1
7392000,1,3,1
7393000,1,4,1
7394000,1,3,1
7395000,1,3,1
7396000,2,3,1
7397000,1,3,0
7398000,3,4,1
7399000,1,2,1
7400000,2,3,1
7401000,2,4,1
7402000,1,2,1
7403000,1,3,1
7404000,1,2,1
7405000,2,3,0
7406000,1,4,0
7407000,3,4,1
7408000,2,4,1
7409000,2,4,1
7410000,2,4,1
7411000,1,2,1
7412000,2,3,1
7413000,1,2,1
7414000,3,4,1
7415000,2,4,0
7416000,1,2,1
7417000,2,3,1
7418000,2,4,1
7419000,1,2,1
7420000,1,2,1
7421000,2,4,1
7422000,3,4,1
7423000,1,2,1
7424000,1,3,1
7425000,2,4,1
7426000,2,3,1
7427000,1,2,0
7428000,1,3,1
7429000,1,4,1
7430000,3,4,1
7431000,1,2,1
7432000,1,3,1
7433000,2,3,1
7434000,1,3,1
7435000,2,3,1
7436000,2,3,1
7437000,1,4,1
7438000,2,4,1
7439000,3,4,1
7440000,1,2,1
7441000,3,4,1
7442000,1,3,1
7443000,2,3,1
7444000,1,4,1
7445000,2,4,1
7446000,1,4,1
7447000,2,4,1
7448000,2,3,1
7449000,1,4,1
7450000,2,4,1
7451000,3,4,1
7452000,2,3,1
7453000,2,3,1
7454000,3,4,1
7455000,2,3,1
7456000,1,4,1
7457000,3,4,1
7458000,1,3,1
7459000,1,2,1
7460000,1,3,1
7461000,1,2,1
7462000,1,4,1
7463000,3,4,1
7464000,1,4,1
7465000,1,2,1
7466000,1,4,1
7467000,1,3,1
7468000,2,4,1
7469000,2,4,1
7470000,2,4,1
7471000,2,4,1
7472000,2,3,1
7473000,1,3,1
7474000,1,4,0
7475000,3,4,1
7476000,2,4,1
7477000,2,4,1
7478000,3,4,1
7479000,2,3,1
7480000,3,4,1
7481000,1,2,1
7482000,1,3,0
7483000,1,3,1
7484000,1,2,1
7485000,1,3,1
7486000,2,4,1
7487000,1,2,1
7488000,1,2,1
7489000,1,4,1
7490000,2,3,1
7491000,1,3,1
7492000,1,3,0
7493000,1,3,1
7494000,2,4,1
7495000,2,4,1
7496000,1,4,1
7497000,1,2,1
7498000,2,3,1
7499000,3,4,0
7500000,1,3,1
7501000,2,4,0
7502000,2,3,1
7503000,2,4,1
7504000,2,3,1
7505000,1,3,1
7506000,1,4,1
7507000,1,2,0
7508000,1,3,0
7509000,1,4,0
7510000,3,4,1
7511000,1,4,0
7512000,1,4,0
7513000,2,3,1
7514000,1,2,1
7515000,3,4,1
7516000,1,4,0
7517000,2,4,0
7518000,2,4,0
7519000,1,2,1
7520000,1,3,0
7521000,3,4,1
7522000,1,3,0
7523000,2,3,0
7524000,3,4,1
7525000,1,3,0
7526000,1,2,1
7527000,2,3,1
7528000,2,3,1
7529000,3,4,1
7530000,2,4,1
7531000,1,3,0
7532000,2,3,1
7533000,2,3,1
7534000,2,3,1
7535000,1,4,0
7536000,3,4,1
7537000,3,4,1
7538000,2,4,1
7539000,2,4,1
7540000,1,4,0
7541000,2,4,1
7542000,2,4,0
7543000,3,4,1
7544000,1,3,0
7545000,2,4,1
7546000,2,3,1
7547000,2,3,1
7548000,2,4,1
7549000,1,4,0
7550000,3,4,1
7551000,1,4,0
7552000,1,2,1
7553000,3,4,1
7554000,1,3,1
7555000,1,3,1
7556000,1,4,1
7557000,1,2,1
7558000,2,3,1
7559000,1,4,1
7560000,2,4,0
7561000,2,4,1
7562000,2,4,1
7563000,3,4,1
7564000,1,3,1
7565000,2,3,1
7566000,1,3,1
7567000,1,3,1
7568000,3,4,1
7569000,2,3,1
7570000,2,4,1
7571000,1,4,1
7572000,1,3,1
7573000,2,4,0
7574000,1,3,1
7575000,1,4,0
7576000,1,4,1
7577000,3,4,1
7578000,2,4,1
7579000,3,4,1
7580000,1,4,1
7581000,1,3,1
7582000,1,4,1
7583000,1,2,1
7584000,1,2,0
7585000,2,4,1
7586000,3,4,1
7587000,1,3,1
7588000,1,4,1
7589000,1,4,0
7590000,1,2,1
7591000,2,3,1
7592000,2,4,0
7593000,1,2,1
7594000,1,2,1
7595000,2,3,1
7596000,2,3,1
7597000,2,4,1
7598000,1,3,1
7599000,2,3,1
7600000,1,4,1
7601000,3,4,1
7602000,2,3,1
7603000,1,3,1
7604000,2,4,1
7605000,2,4,1
7606000,1,4,1
7607000,2,4,1
7608000,2,3,1
7609000,1,3,1
7610000,1,2,1
7611000,1,2,1
7612000,1,4,1
7613000,2,3,1
7614000,2,4,1
7615000,1,4,1
7616000,3,4,1
7617000,3,4,1
7618000,2,3,1
7619000,2,4,1
7620000,1,4,1
7621000,3,4,1
7622000,2,3,1
7623000,2,3,1
7624000,1,2,1
7625000,3,4,1
7626000,1,2,1
7627000,3,4,1
7628000,2,3,0
7629000,1,3,1
7630000,2,3,1
7631000,2,4,1
7632000,1,3,1
7633000,2,4,1
7634000,1,4,1
7635000,3,4,1
7636000,1,2,1
7637000,2,4,1
7638000,2,4,1
7639000,1,2,1
7640000,2,4,1
7641000,1,2,1
7642000,3,4,0
7643000,2,4,0
7644000,1,2,1
7645000,1,4,1
7646000,3,4,1
7647000,2,4,1
7648000,2,3,1
7649000,1,4,1
7650000,3,4,1
7651000,1,3,0
7652000,1,2,1
7653000,1,3,1
7654000,1,4,1
7655000,1,3,1
7656000,1,2,1
7657000,1,4,1
7658000,2,3,1
7659000,2,4,1
7660000,3,4,1
7661000,1,4,1
7662000,1,4,1
7663000,2,3,1
7664000,3,4,1
7665000,3,4,0
7666000,2,3,1
7667000,1,3,0
7668000,1,3,0
7669000,3,4,1
7670000,1,2,1
7671000,2,3,1
7672000,2,4,0
7673000,2,4,0
7674000,1,3,1
7675000,3,4,1
7676000,2,3,0
7677000,2,4,0
7678000,1,4,1
7679000,1,2,1
7680000,1,3,1
7681000,2,3,1
7682000,2,3,0
7683000,2,4,1
7684000,2,4,1
7685000,3,4,1
7686000,3,4,1
7687000,2,4,0
7688000,1,4,0
7689000,1,2,0
7690000,2,3,1
7691000,2,3,1
7692000,3,4,1
7693000,1,3,0
7694000,1,2,1
7695000,1,3,0
7696000,1,3,1
7697000,1,2,1
7698000,2,4,1
7699000,1,4,0
7700000,1,4,0
7701000,1,2,0
7702000,2,3,1
7703000,1,3,0
7704000,1,3,0
7705000,3,4,1
7706000,1,3,1
7707000,2,3,1
7708000,3,4,1
7709000,1,2,1
7710000,2,4,1
7711000,1,4,1
7712000,1,3,1
7713000,3,4,1
7714000,1,4,1
7715000,1,2,1
7716000,2,3,1
7717000,2,4,1
7718000,2,3,1
7719000,1,4,1
7720000,2,4,1
7721000,1,3,1
7722000,1,4,1
7723000,1,4,1
7724000,1,2,1
7725000,2,4,1
7726000,1,4,0
7727000,2,4,1
7728000,1,4,1
7729000,1,2,1
7730000,1,4,1
7731000,2,4,1
7732000,1,4,1
7733000,1,2,1
7734000,3,4,1
7735000,3,4,1
7736000,2,3,1
7737000,1,2,1
7738000,2,3,0
7739000,2,3,1
7740000,2,3,1
7741000,3,4,1
7742000,2,4,1
7743000,2,3,1
7744000,1,2,1
